index,question,gold,response,f1,precision,recall,rl
99,钢密度,"[""钢的密度为：7.85g/cm3。"", ""421钢材7.85g/cm。3422碳钢7.85g/cm。3423钢材7.85g/cm。3424碳钢7.85g/cm。3425钢材7.85g/cm。3426碳钢7.85g/cm。3427工业纯铁7.87g/cm。3428工业纯铁7.87g/cm。 3429工业纯铁7.87g/cm。""]",中学计算常取7.9g/cm³（即7.9×10³kg/m³），普通钢材、碳钢常用密度为7.85g/cm³，不同种类的钢密度存在差异，如低碳钢7.85g/cm³、中碳钢7.82g/cm³、高碳钢7.81g/cm³、不锈钢1Cr18Ni9为7.93g/cm³等。,0.45161290322580644,0.47115384615384615,0.4336283185840708,0.39631336405529943
100,数字万用表的使用方法,"[""电阻的测量：首先红表笔插入 VΩ孔，黑表笔插入 COM 孔；量程旋钮打到“Ω”量程档适当位置 ；分别用红黑表笔接到电阻两端金属部分；读出显示屏上显示的数据。直流电压的测量： 红表笔插入 VΩ孔；黑表笔插入 COM 孔；量程旋钮打到 V-或 V~适当位置；读出显示屏上显示的数据。交流电压的测量：红表笔插入 VΩ孔； 黑表笔插入 COM 直流电流的测量：孔；量程旋钮打到 V-或 V~适当位置；读出显示屏上显示的数据。直流电流的测量：断开电路；黑表笔插入 com 端口，红表笔插入 mA 或者20A 端口；功能旋转开关打至 A~(交流)或 A-(直 流)，并选择 合适的量程；断开被测线路，将数字万用表串联入被测线路中，被测线路中电流从一端流入红表笔，经万用表黑表笔流出，再流入被测线路中；接通电路；读出 LCD 显示屏数字。交流电流的测量：断开电路；黑表笔插入 com 端口，红表笔插入 mA 或者20A 端口；功能旋转开关打至 A~(交流)或 A-(直 流)，并选择合适的量程；断开被测线路，将数字万用表串联入被测线路中，被测线路中电流从一端流入红表笔，经万用表黑表笔流出，再流入被测线路中；接通电路；读出 LCD 显示屏数字。电容的测量：将电容两端短接，对电容进行放电，确保数字万用表的安全；将功能旋转开关打至电容“F”测量档， 并选择合适的量程；将电容插入万用表 CX 插孔； 读出 LCD 显示屏上数字。"", ""1、使用前，应认真阅读有关的使用说明书，熟悉电源开关、量程开关、插孔、特殊插口的作用；2、将电源开关置于 ON 位置；3、交直流电压的测量：根据需要将量程开关拨至 DCV（直流）或 ACV（交流）的合适量程，红表笔插入 V／Ω孔，黑表笔插入 COM 孔，并将表笔与被测线路并联，读数即显示；4、交直流电流的测量：将量程开关拨至 DCA（直流）或 ACA（交流）的合适量程，红表笔插入 mA 孔（＜200mA 时）或10A 孔（＞200mA 时），黑表笔插入 COM 孔，并将万用表串联在被测电路中即可。测量直流量时，数字万用表能自动显示极性；5、电阻的测量：将量程开关拨至Ω的合适量程，红表笔插入 V／Ω孔，黑表笔插入 COM 孔。如果被测电阻值超出所选择量程的最大值，万用表将显示“1”，这时应选择更高的量程。测量电阻时，红表笔为正极，黑表笔为负极，这与指针式万用表正好相反。因此，测量晶体管、电解电容器等有极性的元器件时，必须注意表笔的极性。""]","数字万用表可按测量对象选择对应方法使用：
1. **电压测量**：黑表笔插“com”孔，红表笔插“VΩ”孔，旋钮选对应交/直流电压档合适量程，并联在被测电路两端，读数即可，若显示“1.”需加大量程，直流电压显示“-”说明表笔极性接反。
2. **电流测量**：黑表笔插“com”孔，测>200mA电流时红表笔插“10A”孔，<200mA则插“200mA”孔，旋钮选对应交/直流电流档合适量程，串联进电路中读数，测量完毕需将红表笔插回“VΩ”孔，避免后续测电压损坏仪表。
3. **电阻测量**：表笔插法同电压测量，旋钮旋到“Ω”档合适量程，表笔接电阻两端，读数时注意对应量程单位，不要同时接触电阻两端避免影响精度，若显示“1.”需更换更大量程。
4. **二极管测量**：表笔插法同电压测量，旋钮旋到二极管档，红表笔接二极管正极、黑表笔接负极可测正向",0.5783132530120482,0.6153846153846154,0.5454545454545454,0.30722891566265065
101,隔夜菜到底能不能吃,"[""“隔夜”并非亚硝酸盐产生的关键，加热也不会增加致癌物的含量。当然，蔬菜中的许多种维生素，在加热的时候会被破坏，多次加热的蔬菜也比较难吃。从“好吃”的角度来说，“隔夜菜”确实比较差；从营养的角度说，多次加热确实有一定影响；从安全性的角度说，加热并没有什么问题。“隔夜菜”，没有传说中的“致癌”能力。"", ""据说，胃癌发病率低，与不吃隔夜蔬菜的习惯有关。由于部分绿叶类蔬菜中含有较多的硝酸盐类，煮熟后如果放置的时间过久，在细菌的分解作用下，硝酸盐便会还原成亚硝酸盐，有致癌作用，加热也不能去除。""]",隔夜菜并非绝对不能吃，是否可食用主要取决于保存条件与时长：低温密封冷藏可减少亚硝酸盐生成，存储时间不超过1天、食用前充分加热的隔夜菜可放心食用；但常温放置、存储过久的隔夜菜亚硝酸盐含量高且易滋生细菌，不建议食用，绿叶菜、海鲜、半熟蛋等品类的隔夜菜尤其不建议食用，最好现做现吃。,0.38095238095238093,0.31746031746031744,0.47619047619047616,0.17142857142857143
102,游学的意义,"[""游学是世界各国、各民族文明中，最为传统的一种学习教育方式。圣经中记载的“东方五学士，祝贺耶稣基督诞生”的故事，和意大利旅行家马可波罗在中国的游历，都透露出古代东西方游学交流中所蕴涵的丰富信息。而中国民间自古以来，就非常重视游学对人格养成和知识形成的重要作用，孔子率领众弟子周游列国，增进弟子的学识，培养弟子的品质，开阔眼界。“读万卷书，行万里路”，更是中国传承至今家喻户晓的教育古训。"", ""在自然环境中关心别人，在克服困境中积累能力，在团队竞赛中与人合作，在学习过程中增加底蕴。""]","1. 知识与素养层面：寓教于乐，增进学识，强化外语能力，了解不同文化历史与风土人情，开阔视野，积累人文底蕴，弥补书本学习的局限，做到知行合一。
2. 人格与能力层面：锻炼独立生存、自主理财能力，培养吃苦耐劳的品质，增强同理心、责任心与团队协作能力，塑造独立人格。
3. 发展与规划层面：拓宽国际视野，培养多元文化理念与思维习惯，为后续出国留学奠定基础，有助于寻找人生方向、重塑发展目标。",0.22418879056047197,0.2331288343558282,0.2159090909090909,0.08849557522123894
103,徐州三胞广场开业时间,"[""2016年中旬开业。""]",徐州三胞广场原计划2016年开业，后预计2017年5月1日开业。,0.35897435897435903,0.23333333333333334,0.7777777777777778,0.35897435897435903
104,公摊面积多少合理,"[""10%-30%是合理范围。""]",公摊系数通常在10%-30%是合理范围，不同建筑类型有差异：多层住宅公摊系数约15%，高层一般不小于16%，部分可达28%。,0.3,0.17647058823529413,1.0,0.3
105,尘虱是怎么样产生的,"[""一般从宠物身上。"", ""一：房子里原先就存在，装修前没进行房屋全面消毒，二：被人从外部携带进来，尘虱很容易依附在衣服或者其他之类的媒介上传播。""]",尘虱的产生来源通常有三种：1. 从宠物身上携带而来；2. 房屋装修前未全面消毒，本身就存在尘虱；3. 尘虱依附在衣服或其他媒介上被人从外部携带进入。,0.6034482758620691,0.5555555555555556,0.660377358490566,0.3620689655172413
106,自动旋转灯制作方法,"[""1、取一纸杯，在杯身对称处各剪开一个方形大口，在杯底固定上蜡烛，作为灯的底座。2、另一个纸杯则在杯身约等距离位置剪出三四个长方形的扇叶，在杯底中央处穿上绳子，并用牙签棒固定，作为灯的上座3、将两个纸杯上下对口用胶带贴好固定。4、点上蜡烛，拉起绳子，看看有什么现象产生。"", ""1、在碗底找到圆心，扎孔，将圆平均分成四份或八份，然后以圆心为中心画一个半径为一厘米左右的小圆2、按图示中的黑色粗线小心的用小刀划开，注意圆心-中间的小圆不能划破。3、按扣先分开成两部分，分别从碗里和碗外面按压扣- 在一起，把每一个转叶都拉开相同的角度。"", ""找一块稍硬的木板，裁出一个直径约10厘米的圆，圆心处留一个可供一根竹签穿过的小洞。将圆分为16等分，每等分22.5°，并在画线上做上记号，然后用刀沿线切出一个小口并向外稍折出。受热空气就从此通过。圆的边缘切出若干个小角，折出，粘上刻有（挖空）各种自己喜欢的图案的长条道林纸（长约为上面圆的周长，宽约16厘米）。挖空图案的部分可在背面贴上各色彩色玻璃纸，这样就变成了彩色图案，会更加好看。（下面）缠一块小纸，托住圆纸，火焰笼就做成功了。""]","自动旋转灯有多种制作方法，常见的简易制作方式如下：
### 方法一：纸杯款
1. **材料**：纸杯2个、牙签1支、蜡烛1支、胶带1卷、绳子1根、剪刀1把。
2. **步骤**：
   - 取一个纸杯，在杯身对称位置各剪一个方形大口，杯底固定蜡烛作为底座；
   - 另一个纸杯在杯身等距剪出3-4个长方形扇叶，杯底中心穿绳子并用牙签固定作为上座；
   - 将两个纸杯上下对口用胶带贴牢，点燃蜡烛拉起绳子即可。

### 方法二：纸碗款
1. **材料**：纸碗、蜡烛、按扣、细铁签、底座、打火机、小刀。
2. **步骤**：
   - 找到碗底圆心扎孔，将碗底平均分成4或8份，以圆心为中心画半径1cm左右的小圆；
   - 沿等分线划开，中间小圆不划破，将按扣从碗内外按压固定，把转叶拉开相同角度；
   - 安装铁钎和蜡烛即可。

原理",0.4986737400530504,0.3643410852713178,0.7899159663865546,0.43501326259946954
107,平安银行信用卡提额方法,"[""持卡人在日常消费中可以尽量多用信用卡支付，尤其是增加大额消费的支出；在连续消费几个月之后，可以主动向银行提出申请，卡部会根据持卡人消费记录决定是否需要提高额度；主动向银行提供资产收入证明，且提供的证明材料越详细，收入越高，获得银行审批的信用额度可能就会越高；每月尽量按时全额还款。还款情况是信用卡记录的重要一项，持卡人应尽量避免因还款不及时而超出免息期支付利息，否则不但不利于提升信用额度，还有可能产生信用记录的污点；有大额消费的需求，可以临时向银行提出临时提升额度。"", ""每个月保持少额多刷，适当的来个分期，还款的时候按账单全额还掉，坚持一段时间，另外多刷带积分的机器，种类多一点。""]","平安银行信用卡提额可参考以下方法：
1. 申请时间：用卡3个月可申请临时额度，6个月可申请固定额度，正常半年可提一次，优质用卡可3个月循环提额。
2. 用卡技巧：多刷卡消费，增加大额、酒店类、带积分的多场景消费，每月尽量按时全额还款，可适当办理分期；持卡6个月以上可将固定额度用到剩10%后刷爆，出临时额度后将临时额度用到剩10%再刷爆，致电客服申请提固定额度，一般可提30%以上。
3. 辅助方法：主动提供更详细的高收入资产证明，也可按运营商对应短信通道发送“TL+期望额度”申请，提额结果以系统评定为准。",0.410958904109589,0.4090909090909091,0.41284403669724773,0.18264840182648404
108,梦幻西游雁塔地宫攻略,"[""进入地宫之后无需顾及周边的 NPC，直接去70，33挑战地宫守护兽。雁塔地宫壹层贰层白熊只会物理攻击难度不大。雁塔地宫叁层难度不大，天兵只会物理攻击。雁塔地宫肆层锦毛貂精：HS。难度不大。雁塔地宫伍层裸衣的 XX：即物理防御很低。此层有转盘奖励，获得的物品需要到达指定的楼层方可领取。雁塔地宫陆层难度不大。雁塔地宫柒层雨师：FC。雁塔地宫捌层坚韧的 XX：即物理防御较高。雁塔地宫玖层坚韧的 XX：即物理防御较高。雁塔地宫拾层强壮的 XX：即物理攻击较高。通关此层可以在地图内雕塑金身。名次排行前20名，每10层可雕塑一次。雁塔地宫拾壹层雁塔地宫拾贰层蚌精：会四大法术。（地狱烈火，奔雷咒）雁塔地宫拾叁层敏捷的 XX：即速度很快雁塔地宫拾肆层雁塔地宫拾伍层15层以上难度较大了。建议开鸟阵，点杀。有转盘奖励。雁塔地宫拾陆层雁塔地宫拾柒层聪慧的 XX：即法伤较高。雁塔地宫拾捌层狂豹：LBC。雁塔地宫拾玖层雁塔地宫贰拾层没有一速，建议点杀。""]","### 基础信息
- 时间：每天12:00—24:00
- 参与条件：等级≥50级，≥3人组队，挑战模式
- 入口：长安城(446,235)雁塔地宫守卫

### 玩法规则
1. 共100层，挑战每层守护兽成功可进入下一层，本服有队伍通关100层则30天后地宫重置。
2. 每次挑战消耗1把火把，重复挑战/失败也消耗；系统每天送3把，每日最多可买10把，火把最多累计15把。
3. 任务不受双倍/精修/回梦丹影响，死亡无损失。

### 奖励说明
- 常规奖励：经验、金钱，有概率获得高级内丹、特赦令牌、兽决、珍珠、星辉石、宝石、低内丹等。
- 转盘奖励：完成5的倍数层数挑战可获得奖励转盘，奖励需到指定层数领取，未领取的奖励和转盘次数在地宫重置后会消失。

### 通关要点
1. 进入地宫后直接前往坐标(70,33",0.2523364485981308,0.2988929889298893,0.2183288409703504,0.11526479750778817
109,蔡诗芸是富邦千金吗,"[""富邦集团是好乐迪集团的股东之一，加上这位新人又姓「蔡」，传闻宣传费无上限力捧的情形，让业界盛传蔡诗芸是富邦集团老板的千金，事实上蔡诗芸的背景并非如外界所传，阿尔发唱片坦承她「来头不小」！而这一切都是因为蔡诗芸丰富的人生历练与优越的条件让阿尔发唱片对这位新人寄予厚望。""]",关于蔡诗芸是否为富邦千金的说法仅为业界盛传，其背景并非如外界所传。,0.3006535947712418,0.7419354838709677,0.1885245901639344,0.23529411764705882
110,iso和gho安装系统区别,"[""ISO是镜像文件，需要虚拟光驱，就跟用光盘装差不多，GHO是备份文件，就是等于是还原电脑到这个备份上，GHO的方便性上比ISO好。"", ""gho，ghost用的文件；iso，光盘镜像文件。""]","1. 本质属性：ISO是光盘镜像文件，可直接刻录成系统安装盘，支持虚拟光驱加载；GHO是GHOST软件生成的硬盘/分区克隆备份文件。
2. 安装方式：ISO可解压后全新安装系统，也可刻录光盘安装，属于硬装，系统纯净无冗余，但安装耗时耗力；GHO通过GHOST工具直接克隆恢复系统，安装速度快，但可能存在驱动兼容性问题，且易携带垃圾文件。
3. 运行环境：GHO可在纯DOS环境下依靠GHOST程序独立完成系统安装/恢复，无系统也可操作；ISO一般需要进入现有系统加载，或刻录为光盘后引导安装。
4. 关联关系：GHO可制作成ISO文件，部分ISO文件解压后也包含GHO文件。",0.22580645161290322,0.1394422310756972,0.5932203389830508,0.1806451612903226
111,慢性荨麻疹能治好吗,"[""在压力大，身体抵抗力下降，以及周围有过敏源的情况下，会引起发病。所以那些外用药只能缓解痒的症状，真正根治还是要提高身体抵抗力，避免过敏源""]",慢性荨麻疹难以彻底治愈，但可以通过规范治疗、调整生活饮食习惯、提升免疫力等方式控制症状，减少复发频率，部分患者可实现长期不复发。,0.16666666666666669,0.1724137931034483,0.16129032258064516,0.08333333333333334
112,身份证查开房记录在哪里可以查到,"[""只要登记了，在派出所里都可以查到。""]",若入住宾馆时有登记相关信息且已进入管理网络，在派出所可以查到，但只有涉及到犯罪或者有犯罪嫌疑的才能依法查询，私人查询派出所不会受理。,0.2857142857142857,0.1774193548387097,0.7333333333333333,0.2597402597402597
113,因为配置标识不正确 请检查用户名和密码,"[""“组件服务”-“计算机”-“我的电脑”-“DCOM 配置”找到 MicrosoftWord 右键，属性，在 Identity 中把管理员的用户名密码加上就好了。""]","该问题的通用解决步骤如下：
1. 打开运行，输入Dcomcnfg.exe回车进入组件服务；
2. 依次展开组件服务-计算机-我的电脑-DCOM配置；
3. 找到对应报错的程序（如Microsoft Excel Application、Microsoft Word等），右键进入属性；
4. 标识项选择交互式用户，或是填入正确的管理员账号及密码；
5. 安全项中将启动和激活权限、访问权限设为自定义，编辑后给对应账户（如Administrators、NETWORK SERVICE等）的允许权限全部打勾，确定即可。
如果是.NET相关场景可尝试先运行aspnet_regiis.exe -i重新注册IIS，也可尝试使用安全工具进行修复。",0.3086053412462908,0.19402985074626866,0.7536231884057971,0.24925816023738875
114,桃花源记2五开方法,"[""开沙盘可以五开，不过一般的沙盘不行。"", ""星期一。5次秘境。一次FB。跳西瓜。直接124活跃。中间杀星杀星君和妖王。还有JX。活跃每天争取150。星期二。守护桃花源一般是20活跃。跨服。下棋。这就110了。守护10次。125。星期三。寻龙走起5次。48活跃，桃花24。每天必干就是65起步137。星期四。活动45，下棋10，FB一次125。星期五。一般都是守护到150，因为没事情干了。周末都很好到150活跃的。""]",可使用特殊的沙盘工具实现五开，普通沙盘不行。,0.5555555555555556,0.5,0.625,0.4444444444444445
115,深圳中考时间,"[""6月24日：上午，9:00-10:40语文。下午，14：00-15:30，英语。6月25日：上午，9:00-10:30，数学。下午，14：00-15:30，理化。16:30-17:30，历史。"", ""6月20日：上午，9:00-10:40语文。下午，14：00-15:30，英语。6月21日：上午，9:00-10:30，数学。下午，14：00-15:30，理化。16:30-17:30，历史。""]","不同年份深圳中考时间不同：
1. 2015年：体育5月5-20日，英语听说5月16-17日，语文、数学、英语、理化、历史6月20-21日；
2. 2017年有两种安排：
- 相关门户提及：九年级科目、八年级地理生物6月11-14日，八年级信息技术6月15日，英语口语听力6月16-17日；
- 考试吧、智康1对1发布：体育5月4-20日，英语听说5月20-21日，语文、数学、英语、理化、历史6月24-25日。",0.3524229074889868,0.2484472049689441,0.6060606060606061,0.23788546255506607
116,杭州地铁时间,"[""杭州地铁1号线：首末班车时间：湘湖06:09-22:40|下沙江滨06:04-22:35。杭州地铁1号线支线：首末班车时间：客运中心06:18-23:39|临平06:09-22:42。杭州地铁2号线东南段：首末班车时间：钱江路06:25-23:20|朝阳06:25-22:40。杭州地铁4号线：首末班车时间：近江06:26-23:15|彭埠06:22-22:51。"", ""调整后首末班车时间为：2月4日至2月16日，1、2、4号线运营时间为6:30-23:00，全天运营时间16.5小时；2月17日至3月4日，运营时间为6:30-22:30，全天运营时间16小时；3月5日至3月15日，运营时间为6:30-23:00。""]","### 常规运营时间：
1. 1号线：湘湖06:10-22:32，文泽路06:24-22:30；支线客运中心06:18-23:35，临平06:20-22:35
2. 2号线东南段：钱江路06:25:45-23:12，朝阳06:25:30-22:29:37
3. 4号线：近江6:29:21-22:58，彭埠6:30:18-22:30:48

### 2015年春运特殊调整：
- 2月4日-2月16日、3月5日-3月15日：1、2、4号线运营时间6:30-23:00
- 2月17日-3月4日：1、2、4号线运营时间6:30-22:30

时刻表仅供参考，建议提前到站，也可通过地铁官方",0.6057142857142858,0.5096153846153846,0.7464788732394366,0.4571428571428572
117,广州英语培训哪家好,"[""建议你报读全封闭式英语培训学校。广州有一家是专门做封闭式英语口语强化训练的学校，叫广州东方英文书院。这家培训机构从事全封闭英语教学17年。"", ""这个在新东方学英语最好。""]",广州常见的英语培训机构有新东方、汉普森英语、广州东方英文书院、艾思国际英语等，可根据自身需求选择：想针对性夯实英语基础可选择新东方；想学习成人定制化课程可选择汉普森英语；想要全封闭沉浸式学习英语口语可选择广州东方英文书院；想要性价比高的短期课程可选择艾思国际英语。,0.32978723404255317,0.25203252032520324,0.47692307692307695,0.2446808510638298
118,真人cs装备多少钱一套,"[""真人CS装备价格在1千多到2千多。看功能多少。"", ""3000元/套。""]",真人CS装备价格因类型、品牌、功能不同有所差异：BB类、镭射类、IPSC竞技类全套通常万元以上；铭恒的镭射激光装备价格为1千多到2千多；大连相关商家的镭射激光装备为3000元/套，具体可结合自身需求和产品档次选择。,0.28813559322033894,0.17525773195876287,0.8095238095238095,0.25423728813559326
119,一个手机号码可以注册几个qq,"[""一个手机号只能申请一个免费QQ号码。"", ""一个手机号码可以注册多个QQ。""]",关于一个手机号可注册的QQ数量，不同说法存在差异：有说法称一个手机号仅能注册1个免费QQ号；也有说法称可注册多个，但24小时内仅能申请1次，24小时后可再次申请。,0.3260869565217392,0.2,0.8823529411764706,0.2608695652173913
120,超b级和c级锁芯的区别,"[""确切来说目前还没有C级锁芯。通常所说的C级也就是超B级。"", ""区别就是开锁时间上的差异。"", ""目前锁芯分类只有A级、B级、超B级，还没有所谓的C级。""]","1. 国家标准层面：我国锁芯国家标准仅包含A级、B级，C级无国家统一标准，本质是企业自主制定的概念，市面上的C级锁实际就是超B级叶片锁，二者都需达到国家B级锁的基本要求。
2. 防盗性能：C级锁芯钥匙为双面双排子弹槽，熟练工5-20分钟可开启；超B级锁芯钥匙为双面双排带内铣槽，旁侧还有叶片或曲线，技术开启需270分钟左右，防盗性能更强。",0.17441860465116277,0.10067114093959731,0.6521739130434783,0.13953488372093023
121,三国无双哪个版本最好玩,"[""建议先玩第三版本，最经典。""]","这个问题可以根据自身需求选择：
1. 追求经典、玩法有挑战性可选3代；
2. 追求经典、剧情完善、打击感好可选4代；
3. 追求画质优秀、玩法炫酷、内容丰富可选7代；
4. 5代因取消C技改为连舞、模式少、游戏性较差，恶评较多，不推荐。",0.05825242718446602,0.03260869565217391,0.2727272727272727,0.05825242718446602
122,高一成绩差还来得及吗,"[""距离高考还有两年多时间。成绩差主要出在基础知识和学习习惯上。基础知识可以请老师补，学习习惯要帮助孩子养成，解决这两点，就没什么问题了。""]",高一成绩差是来得及的，距离高考还有两年多时间，只要有足够的觉悟，针对基础知识和学习习惯的问题查漏补缺、肯付出努力，是能够赶上来的。,0.48333333333333334,0.4915254237288136,0.47540983606557374,0.3833333333333333
123,未保存的excel如何恢复,"[""1、打开工作簿，单击文件；2、找到管理版本，鼠标放在管理版本处，会显示“恢复未保存的工作簿”。也可以直接点击上方“今天没保存时就关闭”，可以直接跳出当时不慎关掉的页面；3、单击还原；4、跳出如下框框，点击确定。就可以了。"", ""保存后，系统会每隔一段时间就把你的文档保存一次，可以到“工具”--“选项”--“保存”中设置，或者看看里面的“自动恢复文件保存位置”。"", ""1、打开一个excel表格，点击左上角的“文件”菜单。2、再打开的文件菜单中选择“信息”按钮。3、再打开的信息按钮视图中间选择“管理版本”。4、在打开的列表中选择“恢复未保存的工作薄”，就会打开excel表格的临时文件保存路径，在里面找到需要恢复的excel表临时文件，打开一个空白的excel表，直接将要恢复的临时文件拖拽到表里面打开即可。""]","可按以下方法尝试恢复：
1. 常规恢复：打开Excel，点击“文件-信息-管理版本”，选择“恢复未保存的工作簿”，找到对应临时文件打开后还原即可；若为意外断电/关闭，重启后打开Excel，可在左侧弹出的“上次未保存的项目”中选择恢复。
2. 手动查找临时文件：进入“C:\DocumentsandSettings\用户名\ApplicattonData\Microsoft”对应的Excel目录，找到扩展名为“.xar”的文件，将扩展名改为“.xls”后打开。

注意：主动关闭Excel且无自动备份的情况通常无法恢复，建议将自动保存间隔设置为更短的时间降低丢失风险。",0.46568627450980393,0.38,0.6012658227848101,0.3088235294117647
124,什么看图软件可以看psd缩略图,"[""这个软件就是2345看图王，综合考量了各种看图软件最后觉得这个软件使用起来最舒服，也没有广告，打开图片速度快。没有安装的时候，可看到电脑中PSD格式图片显示。安装完成后，就可以看到啦~虽然觉得有点丑丑的，不过还是蛮方便的。"", ""ASDsee可以打开PSD的图片，也可以显示PSD缩略图的（注：其实安装ASDsee占用磁盘空间很大，而且经常提示升级，只是一个看图软件，对于懂PS的人来说也没有什么作用。很麻烦，如果只想让PSD显示缩略图，就没有必要安装这个了。下载一个PSD显示缩略图补丁就可以了。""]",可以看psd缩略图的看图软件有2345看图王、ACDSee（含老版本、8.0等版本）、isee看图精灵、Adobe Bridge，也可安装PSD显示缩略图补丁实现查看。,0.4263959390862944,0.5675675675675675,0.34146341463414637,0.29441624365482233
125,如何去掉360导航主页,"[""电脑上打开360安全卫士，找到系统修复主页修复，将IE主页修改成喜欢的主页就可以了。""]","### 方法一：通过360安全卫士修改
1. 打开360安全卫士，进入「安全防护中心」，找到「浏览器防护-上网首页防护」，取消360安全网址导航的主页锁定；也可在360安全卫士的「系统修复-主页修复」中修改主页。
2. 打开IE浏览器，进入「设置-Internet选项-常规-主页」，设置为你想要的主页后确定。

### 方法二：手工处理（适用于快捷方式被篡改的情况）
1. 检查浏览器快捷方式的属性，若目标栏存在360导航相关内容，删除该快捷方式，到浏览器安装目录重新创建快捷方式。
2. 按下Win+R输入「regedit」打开注册表，搜索360导航相关内容，删除对应项。

### 方法三：修改注册表主页项
按下Win+R输入「regedit」回车，依次打开「HKEY_CURRENT_USER\Software\Microsoft\Internet Explorer\Main」，找到右侧「Start Page」键，将其值修改为你想要的主页即可。",0.16230366492146595,0.09037900874635568,0.7948717948717948,0.1518324607329843
126,成都做人流大概费用,"[""可能要一两千。""]",人流费用通常由术前检查、手术、术后消炎三部分构成，选择正规医院的话，成都地区总费用大概在一两千到两千左右，具体受手术方式、个人体质等因素影响存在差异。,0.0810810810810811,0.04411764705882353,0.5,0.0810810810810811
127,南京装修公司哪家靠谱njgzjz,"[""南京冠全装饰工程有限公司。"", ""南京装饰协会。""]",南京冠全装饰工程有限公司比较靠谱，它是集专业化设计与精湛施工、完善售后服务为一体的企业，凭借多年的行业经验在家居空间装修领域享有很好的口碑，可为客户提供从咨询、洽谈、设计到选材、施工、环保的全方位一站式服务。,0.22429906542056077,0.12631578947368421,1.0,0.22429906542056077
128,人民币美元汇率,"[""6.7507。""]",2017年6月12日国际汇率为1美元兑换6.7973人民币。,0.0,0.0,0.0,0.0
129,精液黄果冻状,"[""主要的原因在于，精液的重要组成部分精囊液，含有一种凝固因子，这种凝固因子，能够让原本并不黏稠的精液，变得黏稠起来。"", ""精液呈黄色可能是长期没有性生活或者性生活过度造成的，经常频繁的手淫也会导致精液变黄色，正常的精液颜色一般都是白色的，如果精液呈果冻状态可能是精子不液化了。精子排出体内后超过半小时还呈果冻状态的一般就是精子不液化了，所以需要注意改善。"", ""正常精液射出体外后，在精囊分泌的凝固酶的作用下，呈稠厚的胶冻状，射出体外10到20分钟后在前列腺分泌的纤维蛋白溶解酶的作用而液化，变的较为稀薄。""]",该情况一般是精子不液化，通常和长期禁欲、手淫或性生活过度、前列腺发炎有关，平时要避免手淫过度、抽烟喝酒久坐熬夜，可多吃瘦肉、海参、牡蛎等补精食物，配合养精三宝调理，一般2-6个月可逐渐恢复。若长期无改善，建议及时就医检查。,0.3091787439613526,0.32989690721649484,0.2909090909090909,0.18357487922705315
130,60hz和75hz的区别,"[""75Hz的刷新率要比60Hz的刷新率高，这是唯一的区别。""]",75Hz刷新率比60Hz更高，显示的图像稳定性、清晰度更好，屏幕更不容易闪烁，更能保护眼睛。,0.41791044776119407,0.34146341463414637,0.5384615384615384,0.41791044776119407
131,通用串行总线usb控制器出现叹号,"[""应该是，有某个USB设备的驱动没有安装好或者有损坏所致。1、下载驱动精灵安装，然后用驱动精灵扫描检测出，电脑有哪些的驱动没有安装好，在下载相应的驱动安装就可以解决了。2、若还没有解决，看看电脑是否插着外置的USB设备，若有，到该设备官网下载型号一致最新版本的驱动安装就可以解决了。3、若是笔记本，建议到笔记本官网下载最新版本的 主板、USB等设备驱动安装。重启电脑看看是否解决。"", ""1、 “开始菜单”－“运行”－输入命令：regedit，打开系统注册表。依次展开下面的注册表项：HKEY_LOCAL_MACHINE\\;SYSTEM\\CurrentControlSet\\Control\\Class\\{36FC9E60-C465-11CF-8056-444553540000}2、在右面窗口找到“upperfilter”项或“lowerfilter”项，并删除，然后进入设备管理器中把通用串行总线控制器下面的所有带叹号的设备都卸载掉。在设备管理器的菜单中，点“操作”－“扫描检测硬件改动”，让系统自动重装一下驱动即可。3、另外补充：造成这种现象的原因，是由于量产工具自带的驱动造成的，并且一般量产工具也都提供驱动卸载的功能。所以在量产完成后，执行驱动卸载工具，把量产工具自带的驱动卸载掉，即不会发生此现象。""]","1. 驱动问题：可用驱动精灵扫描安装缺失驱动，也可到设备/笔记本官网下载对应型号的主板、USB驱动安装；或在设备管理器右键黄色叹号设备，选自动更新驱动，若本地无驱动则自行下载后指定路径安装。
2. 注册表修复（使用过量产工具适用）：打开注册表展开HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Class\{36FC9E60-C465-11CF-8056-444553540000}，删除upperfilter或lowerfilter项，卸载设备管理器中所有带叹号的USB设备，再扫描检测硬件改动让系统自动重装驱动；也可直接卸载量产工具自带驱动。
3. 其他排查：尝试将USB设备插机箱后置接口，排查接触不良、USB供电问题。",0.6346153846153846,0.66,0.6111111111111112,0.5096153846153846
